i,j,score
35.0,21.0,0.114
35.0,22.0,0.115
35.0,23.0,0.116
35.0,24.0,0.117
35.0,25.0,0.118
35.0,26.0,0.122
35.0,27.0,0.128
35.0,28.0,0.137
35.0,29.0,0.146
35.0,30.0,0.164
35.0,31.0,0.156
35.0,32.0,0.115
35.0,33.0,0.122
35.0,34.0,0.128
35.0,35.0,0.115
35.0,36.0,0.117
35.0,37.0,0.122
35.0,38.0,0.124
35.0,39.0,0.116
35.0,40.0,0.118
35.0,41.0,0.136
35.0,42.0,0.124
35.0,43.0,0.116
35.0,44.0,0.115
35.0,45.0,0.116
35.0,46.0,0.115
35.0,47.0,0.122
35.0,48.0,0.13
35.0,49.0,0.126
35.0,50.0,0.137
35.0,51.0,0.197
35.0,52.0,0.256
35.0,53.0,0.278
35.0,54.0,0.255
35.0,55.0,0.163
35.0,56.0,0.122
35.0,57.0,0.15
35.0,58.0,0.228
35.0,59.0,0.241
35.0,60.0,0.187
35.0,61.0,0.158
35.0,62.0,0.146
35.0,63.0,0.144
35.0,64.0,0.152
35.0,65.0,0.153
36.0,0.0,0.182
36.0,1.0,0.19
36.0,2.0,0.196
36.0,3.0,0.208
36.0,4.0,0.225
36.0,5.0,0.248
36.0,6.0,0.257
36.0,7.0,0.252
36.0,8.0,0.241
36.0,9.0,0.225
36.0,10.0,0.207
36.0,11.0,0.19
36.0,12.0,0.172
36.0,13.0,0.155
36.0,14.0,0.139
36.0,15.0,0.128
36.0,16.0,0.121
36.0,17.0,0.117
36.0,18.0,0.115
36.0,19.0,0.113
36.0,20.0,0.113
36.0,21.0,0.113
36.0,22.0,0.113
36.0,23.0,0.114
36.0,24.0,0.114
36.0,25.0,0.116
36.0,26.0,0.119
36.0,27.0,0.123
36.0,28.0,0.13
36.0,29.0,0.137
36.0,30.0,0.15
36.0,31.0,0.144
36.0,32.0,0.114
36.0,33.0,0.121
36.0,34.0,0.123
36.0,35.0,0.117
36.0,36.0,0.114
36.0,37.0,0.132
36.0,38.0,0.132
36.0,39.0,0.115
36.0,40.0,0.123
36.0,41.0,0.157
36.0,42.0,0.131
36.0,43.0,0.118
36.0,44.0,0.114
36.0,45.0,0.114
36.0,46.0,0.114
36.0,47.0,0.122
36.0,48.0,0.13
36.0,49.0,0.126
36.0,50.0,0.137
36.0,51.0,0.197
36.0,52.0,0.255
36.0,53.0,0.278
36.0,54.0,0.254
36.0,55.0,0.163
36.0,56.0,0.121
36.0,57.0,0.15
36.0,58.0,0.226
36.0,59.0,0.239
36.0,60.0,0.186
36.0,61.0,0.158
36.0,62.0,0.146
36.0,63.0,0.144
36.0,64.0,0.152
36.0,65.0,0.153
37.0,0.0,0.182
37.0,1.0,0.19
37.0,2.0,0.196
37.0,3.0,0.208
37.0,4.0,0.225
37.0,5.0,0.248
37.0,6.0,0.257
37.0,7.0,0.251
37.0,8.0,0.24
37.0,9.0,0.225
37.0,10.0,0.207
37.0,11.0,0.19
37.0,12.0,0.172
37.0,13.0,0.155
37.0,14.0,0.139
37.0,15.0,0.128
37.0,16.0,0.121
37.0,17.0,0.117
37.0,18.0,0.114
37.0,19.0,0.112
37.0,20.0,0.111
37.0,21.0,0.111
37.0,22.0,0.111
37.0,23.0,0.111
37.0,24.0,0.112
37.0,25.0,0.112
37.0,26.0,0.114
37.0,27.0,0.117
37.0,28.0,0.122
37.0,29.0,0.126
37.0,30.0,0.134
37.0,31.0,0.133
37.0,32.0,0.113
37.0,33.0,0.122
37.0,34.0,0.125
37.0,35.0,0.122
37.0,36.0,0.132
37.0,37.0,0.112
37.0,38.0,0.13
37.0,39.0,0.115
37.0,40.0,0.157
37.0,41.0,0.202
37.0,42.0,0.149
37.0,43.0,0.126
37.0,44.0,0.115
37.0,45.0,0.112
37.0,46.0,0.112
37.0,47.0,0.121
37.0,48.0,0.13
37.0,49.0,0.126
37.0,50.0,0.138
37.0,51.0,0.199
37.0,52.0,0.259
37.0,53.0,0.281
37.0,54.0,0.257
37.0,55.0,0.164
37.0,56.0,0.121
37.0,57.0,0.151
37.0,58.0,0.227
37.0,59.0,0.239
37.0,60.0,0.187
37.0,61.0,0.158
37.0,62.0,0.146
37.0,63.0,0.144
37.0,64.0,0.152
37.0,65.0,0.153
38.0,0.0,0.182
38.0,1.0,0.19
38.0,2.0,0.196
38.0,3.0,0.208
38.0,4.0,0.225
38.0,5.0,0.248
38.0,6.0,0.257
38.0,7.0,0.251
38.0,8.0,0.24
38.0,9.0,0.224
38.0,10.0,0.207
38.0,11.0,0.189
38.0,12.0,0.172
38.0,13.0,0.155
38.0,14.0,0.139
38.0,15.0,0.128
38.0,16.0,0.12
38.0,17.0,0.116
38.0,18.0,0.114
38.0,19.0,0.112
38.0,20.0,0.11
38.0,21.0,0.11
38.0,22.0,0.11
38.0,23.0,0.11
38.0,24.0,0.11
38.0,25.0,0.11
38.0,26.0,0.112
38.0,27.0,0.113
38.0,28.0,0.116
38.0,29.0,0.119
38.0,30.0,0.124
38.0,31.0,0.126
38.0,32.0,0.113
38.0,33.0,0.123
38.0,34.0,0.126
38.0,35.0,0.124
38.0,36.0,0.132
38.0,37.0,0.13
38.0,38.0,0.111
38.0,39.0,0.187
38.0,40.0,0.264
38.0,41.0,0.248
38.0,42.0,0.166
38.0,43.0,0.139
38.0,44.0,0.119
38.0,45.0,0.111
38.0,46.0,0.111
38.0,47.0,0.121
38.0,48.0,0.13
38.0,49.0,0.126
38.0,50.0,0.139
38.0,51.0,0.202
38.0,52.0,0.262
38.0,53.0,0.285
38.0,54.0,0.259
38.0,55.0,0.166
38.0,56.0,0.121
38.0,57.0,0.152
38.0,58.0,0.228
38.0,59.0,0.24
38.0,60.0,0.188
38.0,61.0,0.159
38.0,62.0,0.147
38.0,63.0,0.144
38.0,64.0,0.152
38.0,65.0,0.153
39.0,0.0,0.182
39.0,1.0,0.191
39.0,2.0,0.196
39.0,3.0,0.208
39.0,4.0,0.225
39.0,5.0,0.247
39.0,6.0,0.256
39.0,7.0,0.25
39.0,8.0,0.239
39.0,9.0,0.223
39.0,10.0,0.206
39.0,11.0,0.189
39.0,12.0,0.171
39.0,13.0,0.154
39.0,14.0,0.139
39.0,15.0,0.128
39.0,16.0,0.121
39.0,17.0,0.117
39.0,18.0,0.115
39.0,19.0,0.113
39.0,20.0,0.112
39.0,21.0,0.112
39.0,22.0,0.112
39.0,23.0,0.112
39.0,24.0,0.113
39.0,25.0,0.113
39.0,26.0,0.115
39.0,27.0,0.117
39.0,28.0,0.121
39.0,29.0,0.123
39.0,30.0,0.129
39.0,31.0,0.13
39.0,32.0,0.114
39.0,33.0,0.119
39.0,34.0,0.119
39.0,35.0,0.116
39.0,36.0,0.115
39.0,37.0,0.115
39.0,38.0,0.187
39.0,39.0,0.113
39.0,40.0,0.302
39.0,41.0,0.214
39.0,42.0,0.146
39.0,43.0,0.127
39.0,44.0,0.115
39.0,45.0,0.113
39.0,46.0,0.113
39.0,47.0,0.122
39.0,48.0,0.13
39.0,49.0,0.126
39.0,50.0,0.137
39.0,51.0,0.195
39.0,52.0,0.255
39.0,53.0,0.278
39.0,54.0,0.253
39.0,55.0,0.163
39.0,56.0,0.121
39.0,57.0,0.15
39.0,58.0,0.223
39.0,59.0,0.235
39.0,60.0,0.185
39.0,61.0,0.158
39.0,62.0,0.146
39.0,63.0,0.144
39.0,64.0,0.152
39.0,65.0,0.153
40.0,0.0,0.183
40.0,1.0,0.192
40.0,2.0,0.197
40.0,3.0,0.208
40.0,4.0,0.224
40.0,5.0,0.246
40.0,6.0,0.254
40.0,7.0,0.248
40.0,8.0,0.237
40.0,9.0,0.221
40.0,10.0,0.204
40.0,11.0,0.187
40.0,12.0,0.171
40.0,13.0,0.154
40.0,14.0,0.14
40.0,15.0,0.129
40.0,16.0,0.123
40.0,17.0,0.12
40.0,18.0,0.117
40.0,19.0,0.116
40.0,20.0,0.116
40.0,21.0,0.116
40.0,22.0,0.116
40.0,23.0,0.117
40.0,24.0,0.117
40.0,25.0,0.119
40.0,26.0,0.121
40.0,27.0,0.125
40.0,28.0,0.13
40.0,29.0,0.134
40.0,30.0,0.141
40.0,31.0,0.14
40.0,32.0,0.117
40.0,33.0,0.118
40.0,34.0,0.117
40.0,35.0,0.118
40.0,36.0,0.123
40.0,37.0,0.157
40.0,38.0,0.264
40.0,39.0,0.302
40.0,40.0,0.117
40.0,41.0,0.155
40.0,42.0,0.124
40.0,43.0,0.116
40.0,44.0,0.122
40.0,45.0,0.127
40.0,46.0,0.117
40.0,47.0,0.123
40.0,48.0,0.13
40.0,49.0,0.126
40.0,50.0,0.134
40.0,51.0,0.186
40.0,52.0,0.245
40.0,53.0,0.269
40.0,54.0,0.245
40.0,55.0,0.158
40.0,56.0,0.122
40.0,57.0,0.146
40.0,58.0,0.217
40.0,59.0,0.23
40.0,60.0,0.182
40.0,61.0,0.156
40.0,62.0,0.146
40.0,63.0,0.144
40.0,64.0,0.152
40.0,65.0,0.154
41.0,0.0,0.184
41.0,1.0,0.193
41.0,2.0,0.198
41.0,3.0,0.209
41.0,4.0,0.224
41.0,5.0,0.245
41.0,6.0,0.253
41.0,7.0,0.247
41.0,8.0,0.235
41.0,9.0,0.22
41.0,10.0,0.203
41.0,11.0,0.186
41.0,12.0,0.17
41.0,13.0,0.154
41.0,14.0,0.141
41.0,15.0,0.131
41.0,16.0,0.126
41.0,17.0,0.123
41.0,18.0,0.121
41.0,19.0,0.12
41.0,20.0,0.12
41.0,21.0,0.121
41.0,22.0,0.122
41.0,23.0,0.123
41.0,24.0,0.124
41.0,25.0,0.126
41.0,26.0,0.13
41.0,27.0,0.134
41.0,28.0,0.141
41.0,29.0,0.147
41.0,30.0,0.156
41.0,31.0,0.154
41.0,32.0,0.123
41.0,33.0,0.121
41.0,34.0,0.124
41.0,35.0,0.136
41.0,36.0,0.157
41.0,37.0,0.202
41.0,38.0,0.248
41.0,39.0,0.214
41.0,40.0,0.155
41.0,41.0,0.121
41.0,42.0,0.163
41.0,43.0,0.215
41.0,44.0,0.183
41.0,45.0,0.174
41.0,46.0,0.125
41.0,47.0,0.125
41.0,48.0,0.131
41.0,49.0,0.127
41.0,50.0,0.132
41.0,51.0,0.179
41.0,52.0,0.239
41.0,53.0,0.266
41.0,54.0,0.242
41.0,55.0,0.155
41.0,56.0,0.124
41.0,57.0,0.144
41.0,58.0,0.213
41.0,59.0,0.226
41.0,60.0,0.179
41.0,61.0,0.155
41.0,62.0,0.146
41.0,63.0,0.145
41.0,64.0,0.152
41.0,65.0,0.154
42.0,0.0,0.184
42.0,1.0,0.193
42.0,2.0,0.198
42.0,3.0,0.209
42.0,4.0,0.224
42.0,5.0,0.245
42.0,6.0,0.253
42.0,7.0,0.247
42.0,8.0,0.235
42.0,9.0,0.22
42.0,10.0,0.203
42.0,11.0,0.187
42.0,12.0,0.17
42.0,13.0,0.154
42.0,14.0,0.14
42.0,15.0,0.13
42.0,16.0,0.125
42.0,17.0,0.121
42.0,18.0,0.119
42.0,19.0,0.118
42.0,20.0,0.118
42.0,21.0,0.118
42.0,22.0,0.119
42.0,23.0,0.12
42.0,24.0,0.12
42.0,25.0,0.121
42.0,26.0,0.124
42.0,27.0,0.127
42.0,28.0,0.132
42.0,29.0,0.136
42.0,30.0,0.143
42.0,31.0,0.146
42.0,32.0,0.12
42.0,33.0,0.119
42.0,34.0,0.119
42.0,35.0,0.124
42.0,36.0,0.131
42.0,37.0,0.149
42.0,38.0,0.166
42.0,39.0,0.146
42.0,40.0,0.124
42.0,41.0,0.163
42.0,42.0,0.119
42.0,43.0,0.167
42.0,44.0,0.151
42.0,45.0,0.16
42.0,46.0,0.121
42.0,47.0,0.124
42.0,48.0,0.13
42.0,49.0,0.126
42.0,50.0,0.133
42.0,51.0,0.19
42.0,52.0,0.259
42.0,53.0,0.29
42.0,54.0,0.26
42.0,55.0,0.159
42.0,56.0,0.123
42.0,57.0,0.146
42.0,58.0,0.221
42.0,59.0,0.233
42.0,60.0,0.182
42.0,61.0,0.156
42.0,62.0,0.146
42.0,63.0,0.144
42.0,64.0,0.152
42.0,65.0,0.154
43.0,0.0,0.183
43.0,1.0,0.192
43.0,2.0,0.197
43.0,3.0,0.208
43.0,4.0,0.224
43.0,5.0,0.246
43.0,6.0,0.253
43.0,7.0,0.247
43.0,8.0,0.236
43.0,9.0,0.221
43.0,10.0,0.203
43.0,11.0,0.187
43.0,12.0,0.17
43.0,13.0,0.154
43.0,14.0,0.14
43.0,15.0,0.13
43.0,16.0,0.123
43.0,17.0,0.12
43.0,18.0,0.118
43.0,19.0,0.116
43.0,20.0,0.115
43.0,21.0,0.115
43.0,22.0,0.116
43.0,23.0,0.116
43.0,24.0,0.116
43.0,25.0,0.117
43.0,26.0,0.119
43.0,27.0,0.121
43.0,28.0,0.124
43.0,29.0,0.127
43.0,30.0,0.133
43.0,31.0,0.137
43.0,32.0,0.116
43.0,33.0,0.118
43.0,34.0,0.117
43.0,35.0,0.116
43.0,36.0,0.118
43.0,37.0,0.126
43.0,38.0,0.139
43.0,39.0,0.127
43.0,40.0,0.116
43.0,41.0,0.215
43.0,42.0,0.167
43.0,43.0,0.116
43.0,44.0,0.133
43.0,45.0,0.145
43.0,46.0,0.117
43.0,47.0,0.123
43.0,48.0,0.13
43.0,49.0,0.126
43.0,50.0,0.136
43.0,51.0,0.203
43.0,52.0,0.28
43.0,53.0,0.311
43.0,54.0,0.276
43.0,55.0,0.164
43.0,56.0,0.122
43.0,57.0,0.15
43.0,58.0,0.23
43.0,59.0,0.24
43.0,60.0,0.186
43.0,61.0,0.157
43.0,62.0,0.146
43.0,63.0,0.144
43.0,64.0,0.152
43.0,65.0,0.153
44.0,0.0,0.183
44.0,1.0,0.192
44.0,2.0,0.197
44.0,3.0,0.208
44.0,4.0,0.224
44.0,5.0,0.246
44.0,6.0,0.253
44.0,7.0,0.247
44.0,8.0,0.236
44.0,9.0,0.221
44.0,10.0,0.204
44.0,11.0,0.187
44.0,12.0,0.17
44.0,13.0,0.154
44.0,14.0,0.14
44.0,15.0,0.129
44.0,16.0,0.123
44.0,17.0,0.119
44.0,18.0,0.116
44.0,19.0,0.115
44.0,20.0,0.114
44.0,21.0,0.113
44.0,22.0,0.113
44.0,23.0,0.113
44.0,24.0,0.114
44.0,25.0,0.114
44.0,26.0,0.115
44.0,27.0,0.116
44.0,28.0,0.118
44.0,29.0,0.12
44.0,30.0,0.125
44.0,31.0,0.13
44.0,32.0,0.114
44.0,33.0,0.118
44.0,34.0,0.117
44.0,35.0,0.115
44.0,36.0,0.114
44.0,37.0,0.115
44.0,38.0,0.119
44.0,39.0,0.115
44.0,40.0,0.122
44.0,41.0,0.183
44.0,42.0,0.151
44.0,43.0,0.133
44.0,44.0,0.114
44.0,45.0,0.135
44.0,46.0,0.115
44.0,47.0,0.122
44.0,48.0,0.13
44.0,49.0,0.126
44.0,50.0,0.138
44.0,51.0,0.208
44.0,52.0,0.286
44.0,53.0,0.317
44.0,54.0,0.281
44.0,55.0,0.167
44.0,56.0,0.121
44.0,57.0,0.152
44.0,58.0,0.234
44.0,59.0,0.245
44.0,60.0,0.188
44.0,61.0,0.159
44.0,62.0,0.146
44.0,63.0,0.144
44.0,64.0,0.152
44.0,65.0,0.153
45.0,0.0,0.183
45.0,1.0,0.191
45.0,2.0,0.197
45.0,3.0,0.208
45.0,4.0,0.225
45.0,5.0,0.246
45.0,6.0,0.254
45.0,7.0,0.248
45.0,8.0,0.237
45.0,9.0,0.221
45.0,10.0,0.204
45.0,11.0,0.187
45.0,12.0,0.171
45.0,13.0,0.154
45.0,14.0,0.139
45.0,15.0,0.128
45.0,16.0,0.122
45.0,17.0,0.117
45.0,18.0,0.115
45.0,19.0,0.113
45.0,20.0,0.112
45.0,21.0,0.111
45.0,22.0,0.111
45.0,23.0,0.111
45.0,24.0,0.111
45.0,25.0,0.111
45.0,26.0,0.111
45.0,27.0,0.112
45.0,28.0,0.113
45.0,29.0,0.114
45.0,30.0,0.118
45.0,31.0,0.124
45.0,32.0,0.113
45.0,33.0,0.12
45.0,34.0,0.119
45.0,35.0,0.116
45.0,36.0,0.114
45.0,37.0,0.112
45.0,38.0,0.111
45.0,39.0,0.113
45.0,40.0,0.127
45.0,41.0,0.174
45.0,42.0,0.16
45.0,43.0,0.145
45.0,44.0,0.135
45.0,45.0,0.112
45.0,46.0,0.112
45.0,47.0,0.12
45.0,48.0,0.13
45.0,49.0,0.127
45.0,50.0,0.145
45.0,51.0,0.237
45.0,52.0,0.329
45.0,53.0,0.36
45.0,54.0,0.313
45.0,55.0,0.176
45.0,56.0,0.121
45.0,57.0,0.16
45.0,58.0,0.253
45.0,59.0,0.26
45.0,60.0,0.196
45.0,61.0,0.162
45.0,62.0,0.148
45.0,63.0,0.144
45.0,64.0,0.152
45.0,65.0,0.153
46.0,0.0,0.182
46.0,1.0,0.19
46.0,2.0,0.196
46.0,3.0,0.208
46.0,4.0,0.225
46.0,5.0,0.247
46.0,6.0,0.256
46.0,7.0,0.25
46.0,8.0,0.239
46.0,9.0,0.224
46.0,10.0,0.206
46.0,11.0,0.189
46.0,12.0,0.172
46.0,13.0,0.155
46.0,14.0,0.139
46.0,15.0,0.127
46.0,16.0,0.12
46.0,17.0,0.115
46.0,18.0,0.113
46.0,19.0,0.11
46.0,20.0,0.109
46.0,21.0,0.108
46.0,22.0,0.107
46.0,23.0,0.107
46.0,24.0,0.108
46.0,25.0,0.108
46.0,26.0,0.107
46.0,27.0,0.107
46.0,28.0,0.107
46.0,29.0,0.107
46.0,30.0,0.106
46.0,31.0,0.112
46.0,32.0,0.115
46.0,33.0,0.122
46.0,34.0,0.119
46.0,35.0,0.115
46.0,36.0,0.114
46.0,37.0,0.112
46.0,38.0,0.111
46.0,39.0,0.113
46.0,40.0,0.117
46.0,41.0,0.125
46.0,42.0,0.121
46.0,43.0,0.117
46.0,44.0,0.115
46.0,45.0,0.112
46.0,46.0,0.106
46.0,47.0,0.121
46.0,48.0,0.15
46.0,49.0,0.17
46.0,50.0,0.288
46.0,51.0,0.339
46.0,52.0,0.362
46.0,53.0,0.364
46.0,54.0,0.34
46.0,55.0,0.22
46.0,56.0,0.127
46.0,57.0,0.233
46.0,58.0,0.369
46.0,59.0,0.382
46.0,60.0,0.277
46.0,61.0,0.208
46.0,62.0,0.173
46.0,63.0,0.157
46.0,64.0,0.163
46.0,65.0,0.16
47.0,0.0,0.183
47.0,1.0,0.192
47.0,2.0,0.197
47.0,3.0,0.208
47.0,4.0,0.224
47.0,5.0,0.245
47.0,6.0,0.252
47.0,7.0,0.246
47.0,8.0,0.235
47.0,9.0,0.22
47.0,10.0,0.203
47.0,11.0,0.186
47.0,12.0,0.17
47.0,13.0,0.155
47.0,14.0,0.141
47.0,15.0,0.132
47.0,16.0,0.127
47.0,17.0,0.124
47.0,18.0,0.122
47.0,19.0,0.121
47.0,20.0,0.12
47.0,21.0,0.12
47.0,22.0,0.119
47.0,23.0,0.119
47.0,24.0,0.12
47.0,25.0,0.12
47.0,26.0,0.119
47.0,27.0,0.119
47.0,28.0,0.119
47.0,29.0,0.119
47.0,30.0,0.119
47.0,31.0,0.121
47.0,32.0,0.12
47.0,33.0,0.122
47.0,34.0,0.122
47.0,35.0,0.122
47.0,36.0,0.122
47.0,37.0,0.121
47.0,38.0,0.121
47.0,39.0,0.122
47.0,40.0,0.123
47.0,41.0,0.125
47.0,42.0,0.124
47.0,43.0,0.123
47.0,44.0,0.122
47.0,45.0,0.12
47.0,46.0,0.121
47.0,47.0,0.119
47.0,48.0,0.148
47.0,49.0,0.127
47.0,50.0,0.132
47.0,51.0,0.154
47.0,52.0,0.172
47.0,53.0,0.181
47.0,54.0,0.181
47.0,55.0,0.15
47.0,56.0,0.122
47.0,57.0,0.145
47.0,58.0,0.209
47.0,59.0,0.245
47.0,60.0,0.213
47.0,61.0,0.181
47.0,62.0,0.168
47.0,63.0,0.163
47.0,64.0,0.179
47.0,65.0,0.173
48.0,0.0,0.186
48.0,1.0,0.195
48.0,2.0,0.2
48.0,3.0,0.21
48.0,4.0,0.225
48.0,5.0,0.244
48.0,6.0,0.251
48.0,7.0,0.244
48.0,8.0,0.233
48.0,9.0,0.218
48.0,10.0,0.201
48.0,11.0,0.186
48.0,12.0,0.171
48.0,13.0,0.156
48.0,14.0,0.145
48.0,15.0,0.137
48.0,16.0,0.133
48.0,17.0,0.131
48.0,18.0,0.131
48.0,19.0,0.13
48.0,20.0,0.13
48.0,21.0,0.13
48.0,22.0,0.13
48.0,23.0,0.131
48.0,24.0,0.131
48.0,25.0,0.131
48.0,26.0,0.131
48.0,27.0,0.131
48.0,28.0,0.131
48.0,29.0,0.131
48.0,30.0,0.132
48.0,31.0,0.143
48.0,32.0,0.131
48.0,33.0,0.13
48.0,34.0,0.13
48.0,35.0,0.13
48.0,36.0,0.13
48.0,37.0,0.13
48.0,38.0,0.13
48.0,39.0,0.13
48.0,40.0,0.13
48.0,41.0,0.131
48.0,42.0,0.13
48.0,43.0,0.13
48.0,44.0,0.13
48.0,45.0,0.13
48.0,46.0,0.15
48.0,47.0,0.148
48.0,48.0,0.13
48.0,49.0,0.132
48.0,50.0,0.131
48.0,51.0,0.15
48.0,52.0,0.169
48.0,53.0,0.18
48.0,54.0,0.179
48.0,55.0,0.147
48.0,56.0,0.13
48.0,57.0,0.14
48.0,58.0,0.206
48.0,59.0,0.239
48.0,60.0,0.196
48.0,61.0,0.163
48.0,62.0,0.15
48.0,63.0,0.146
48.0,64.0,0.156
48.0,65.0,0.155
49.0,0.0,0.185
49.0,1.0,0.194
49.0,2.0,0.199
49.0,3.0,0.209
49.0,4.0,0.225
49.0,5.0,0.245
49.0,6.0,0.251
49.0,7.0,0.245
49.0,8.0,0.234
49.0,9.0,0.219
49.0,10.0,0.202
49.0,11.0,0.186
49.0,12.0,0.17
49.0,13.0,0.155
49.0,14.0,0.142
49.0,15.0,0.134
49.0,16.0,0.13
49.0,17.0,0.127
49.0,18.0,0.126
49.0,19.0,0.126
49.0,20.0,0.126
49.0,21.0,0.126
49.0,22.0,0.126
49.0,23.0,0.127
49.0,24.0,0.127
49.0,25.0,0.127
49.0,26.0,0.127
49.0,27.0,0.128
49.0,28.0,0.128
49.0,29.0,0.129
49.0,30.0,0.131
49.0,31.0,0.147
49.0,32.0,0.128
49.0,33.0,0.126
49.0,34.0,0.126
49.0,35.0,0.126
49.0,36.0,0.126
49.0,37.0,0.126
49.0,38.0,0.126
49.0,39.0,0.126
49.0,40.0,0.126
49.0,41.0,0.127
49.0,42.0,0.126
49.0,43.0,0.126
49.0,44.0,0.126
49.0,45.0,0.127
49.0,46.0,0.17
49.0,47.0,0.127
49.0,48.0,0.132
49.0,49.0,0.126
49.0,50.0,0.133
49.0,51.0,0.173
49.0,52.0,0.205
49.0,53.0,0.221
49.0,54.0,0.218
49.0,55.0,0.157
49.0,56.0,0.126
49.0,57.0,0.15
49.0,58.0,0.266
49.0,59.0,0.302
49.0,60.0,0.223
49.0,61.0,0.173
49.0,62.0,0.154
49.0,63.0,0.147
49.0,64.0,0.155
49.0,65.0,0.155
50.0,0.0,0.185
50.0,1.0,0.195
50.0,2.0,0.2
50.0,3.0,0.21
50.0,4.0,0.225
50.0,5.0,0.244
50.0,6.0,0.251
50.0,7.0,0.245
50.0,8.0,0.234
50.0,9.0,0.218
50.0,10.0,0.202
50.0,11.0,0.186
50.0,12.0,0.17
50.0,13.0,0.156
50.0,14.0,0.144
50.0,15.0,0.136
50.0,16.0,0.132
50.0,17.0,0.131
50.0,18.0,0.13
50.0,19.0,0.13
50.0,20.0,0.131
50.0,21.0,0.133
50.0,22.0,0.134
50.0,23.0,0.135
50.0,24.0,0.135
50.0,25.0,0.136
50.0,26.0,0.138
50.0,27.0,0.14
50.0,28.0,0.142
50.0,29.0,0.144
50.0,30.0,0.15
50.0,31.0,0.189
50.0,32.0,0.145
50.0,33.0,0.137
50.0,34.0,0.136
50.0,35.0,0.137
50.0,36.0,0.137
50.0,37.0,0.138
50.0,38.0,0.139
50.0,39.0,0.137
50.0,40.0,0.134
50.0,41.0,0.132
50.0,42.0,0.133
50.0,43.0,0.136
50.0,44.0,0.138
50.0,45.0,0.145
50.0,46.0,0.288
50.0,47.0,0.132
50.0,48.0,0.131
50.0,49.0,0.133
50.0,50.0,0.131
50.0,51.0,0.285
50.0,52.0,0.32
50.0,53.0,0.324
50.0,54.0,0.289
50.0,55.0,0.159
50.0,56.0,0.133
50.0,57.0,0.148
50.0,58.0,0.307
50.0,59.0,0.32
50.0,60.0,0.211
50.0,61.0,0.163
50.0,62.0,0.147
50.0,63.0,0.144
50.0,64.0,0.152
50.0,65.0,0.153
51.0,0.0,0.19
51.0,1.0,0.2
51.0,2.0,0.205
51.0,3.0,0.214
51.0,4.0,0.227
51.0,5.0,0.244
51.0,6.0,0.249
51.0,7.0,0.243
51.0,8.0,0.232
51.0,9.0,0.217
51.0,10.0,0.202
51.0,11.0,0.187
51.0,12.0,0.173
51.0,13.0,0.161
51.0,14.0,0.152
51.0,15.0,0.148
51.0,16.0,0.146
51.0,17.0,0.147
51.0,18.0,0.149
51.0,19.0,0.152
51.0,20.0,0.155
51.0,21.0,0.159
51.0,22.0,0.162
51.0,23.0,0.166
51.0,24.0,0.168
51.0,25.0,0.171
51.0,26.0,0.176
51.0,27.0,0.181
51.0,28.0,0.188
51.0,29.0,0.193
51.0,30.0,0.21
51.0,31.0,0.269
51.0,32.0,0.212
51.0,33.0,0.197
51.0,34.0,0.196
51.0,35.0,0.197
51.0,36.0,0.197
51.0,37.0,0.199
51.0,38.0,0.202
51.0,39.0,0.195
51.0,40.0,0.186
51.0,41.0,0.179
51.0,42.0,0.19
51.0,43.0,0.203
51.0,44.0,0.208
51.0,45.0,0.237
51.0,46.0,0.339
51.0,47.0,0.154
51.0,48.0,0.15
51.0,49.0,0.173
51.0,50.0,0.285
51.0,51.0,0.147
51.0,52.0,0.358
51.0,53.0,0.322
51.0,54.0,0.238
51.0,55.0,0.147
51.0,56.0,0.17
51.0,57.0,0.15
51.0,58.0,0.219
51.0,59.0,0.24
51.0,60.0,0.174
51.0,61.0,0.153
51.0,62.0,0.149
51.0,63.0,0.15
51.0,64.0,0.155
51.0,65.0,0.158
52.0,0.0,0.195
52.0,1.0,0.205
52.0,2.0,0.21
52.0,3.0,0.218
52.0,4.0,0.229
52.0,5.0,0.244
52.0,6.0,0.249
52.0,7.0,0.243
52.0,8.0,0.232
52.0,9.0,0.218
52.0,10.0,0.203
52.0,11.0,0.19
52.0,12.0,0.178
52.0,13.0,0.167
52.0,14.0,0.161
52.0,15.0,0.158
52.0,16.0,0.159
52.0,17.0,0.162
52.0,18.0,0.165
52.0,19.0,0.17
52.0,20.0,0.175
52.0,21.0,0.18
52.0,22.0,0.185
52.0,23.0,0.19
52.0,24.0,0.194
52.0,25.0,0.199
52.0,26.0,0.207
52.0,27.0,0.215
52.0,28.0,0.224
52.0,29.0,0.233
52.0,30.0,0.255
52.0,31.0,0.314
52.0,32.0,0.261
52.0,33.0,0.25
52.0,34.0,0.252
52.0,35.0,0.256
52.0,36.0,0.255
52.0,37.0,0.259
52.0,38.0,0.262
52.0,39.0,0.255
52.0,40.0,0.245
52.0,41.0,0.239
52.0,42.0,0.259
52.0,43.0,0.28
52.0,44.0,0.286
52.0,45.0,0.329
52.0,46.0,0.362
52.0,47.0,0.172
52.0,48.0,0.169
52.0,49.0,0.205
52.0,50.0,0.32
52.0,51.0,0.358
52.0,52.0,0.159
52.0,53.0,0.251
52.0,54.0,0.177
52.0,55.0,0.171
52.0,56.0,0.208
52.0,57.0,0.189
52.0,58.0,0.18
52.0,59.0,0.203
52.0,60.0,0.167
52.0,61.0,0.159
52.0,62.0,0.159
52.0,63.0,0.159
52.0,64.0,0.162
