i,j,score
17.0,44.0,0.154
17.0,45.0,0.153
17.0,46.0,0.151
17.0,47.0,0.158
17.0,48.0,0.163
17.0,49.0,0.158
17.0,50.0,0.16
17.0,51.0,0.172
17.0,52.0,0.183
17.0,53.0,0.189
17.0,54.0,0.189
17.0,55.0,0.173
17.0,56.0,0.16
17.0,57.0,0.17
17.0,58.0,0.198
17.0,59.0,0.214
17.0,60.0,0.197
17.0,61.0,0.187
17.0,62.0,0.181
17.0,63.0,0.182
17.0,64.0,0.194
17.0,65.0,0.2
18.0,0.0,0.684
18.0,1.0,0.651
18.0,2.0,0.612
18.0,3.0,0.623
18.0,4.0,0.645
18.0,5.0,0.689
18.0,6.0,0.673
18.0,7.0,0.629
18.0,8.0,0.542
18.0,9.0,0.46
18.0,10.0,0.377
18.0,11.0,0.247
18.0,12.0,0.208
18.0,13.0,0.183
18.0,14.0,0.163
18.0,15.0,0.152
18.0,16.0,0.146
18.0,17.0,0.144
18.0,18.0,0.143
18.0,19.0,0.143
18.0,20.0,0.143
18.0,21.0,0.143
18.0,22.0,0.144
18.0,23.0,0.144
18.0,24.0,0.145
18.0,25.0,0.145
18.0,26.0,0.145
18.0,27.0,0.145
18.0,28.0,0.145
18.0,29.0,0.145
18.0,30.0,0.145
18.0,31.0,0.146
18.0,32.0,0.147
18.0,33.0,0.148
18.0,34.0,0.148
18.0,35.0,0.148
18.0,36.0,0.148
18.0,37.0,0.147
18.0,38.0,0.147
18.0,39.0,0.148
18.0,40.0,0.15
18.0,41.0,0.152
18.0,42.0,0.151
18.0,43.0,0.149
18.0,44.0,0.149
18.0,45.0,0.148
18.0,46.0,0.146
18.0,47.0,0.154
18.0,48.0,0.159
18.0,49.0,0.154
18.0,50.0,0.156
18.0,51.0,0.168
18.0,52.0,0.179
18.0,53.0,0.186
18.0,54.0,0.185
18.0,55.0,0.169
18.0,56.0,0.155
18.0,57.0,0.166
18.0,58.0,0.195
18.0,59.0,0.212
18.0,60.0,0.195
18.0,61.0,0.183
18.0,62.0,0.177
18.0,63.0,0.179
18.0,64.0,0.191
18.0,65.0,0.197
19.0,0.0,0.592
19.0,1.0,0.649
19.0,2.0,0.612
19.0,3.0,0.621
19.0,4.0,0.642
19.0,5.0,0.665
19.0,6.0,0.665
19.0,7.0,0.599
19.0,8.0,0.535
19.0,9.0,0.456
19.0,10.0,0.377
19.0,11.0,0.262
19.0,12.0,0.21
19.0,13.0,0.184
19.0,14.0,0.163
19.0,15.0,0.15
19.0,16.0,0.144
19.0,17.0,0.141
19.0,18.0,0.14
19.0,19.0,0.14
19.0,20.0,0.14
19.0,21.0,0.14
19.0,22.0,0.14
19.0,23.0,0.141
19.0,24.0,0.141
19.0,25.0,0.141
19.0,26.0,0.141
19.0,27.0,0.141
19.0,28.0,0.141
19.0,29.0,0.141
19.0,30.0,0.142
19.0,31.0,0.142
19.0,32.0,0.143
19.0,33.0,0.145
19.0,34.0,0.144
19.0,35.0,0.144
19.0,36.0,0.144
19.0,37.0,0.144
19.0,38.0,0.143
19.0,39.0,0.144
19.0,40.0,0.146
19.0,41.0,0.148
19.0,42.0,0.147
19.0,43.0,0.146
19.0,44.0,0.145
19.0,45.0,0.144
19.0,46.0,0.142
19.0,47.0,0.15
19.0,48.0,0.156
19.0,49.0,0.15
19.0,50.0,0.152
19.0,51.0,0.165
19.0,52.0,0.177
19.0,53.0,0.183
19.0,54.0,0.183
19.0,55.0,0.166
19.0,56.0,0.151
19.0,57.0,0.162
19.0,58.0,0.193
19.0,59.0,0.211
19.0,60.0,0.193
19.0,61.0,0.18
19.0,62.0,0.174
19.0,63.0,0.176
19.0,64.0,0.189
19.0,65.0,0.195
20.0,0.0,0.59
20.0,1.0,0.649
20.0,2.0,0.611
20.0,3.0,0.619
20.0,4.0,0.639
20.0,5.0,0.659
20.0,6.0,0.64
20.0,7.0,0.592
20.0,8.0,0.529
20.0,9.0,0.451
20.0,10.0,0.375
20.0,11.0,0.266
20.0,12.0,0.212
20.0,13.0,0.185
20.0,14.0,0.163
20.0,15.0,0.15
20.0,16.0,0.143
20.0,17.0,0.14
20.0,18.0,0.138
20.0,19.0,0.138
20.0,20.0,0.137
20.0,21.0,0.137
20.0,22.0,0.138
20.0,23.0,0.138
20.0,24.0,0.139
20.0,25.0,0.14
20.0,26.0,0.14
20.0,27.0,0.14
20.0,28.0,0.14
20.0,29.0,0.14
20.0,30.0,0.14
20.0,31.0,0.14
20.0,32.0,0.141
20.0,33.0,0.142
20.0,34.0,0.142
20.0,35.0,0.141
20.0,36.0,0.141
20.0,37.0,0.141
20.0,38.0,0.142
20.0,39.0,0.141
20.0,40.0,0.143
20.0,41.0,0.145
20.0,42.0,0.144
20.0,43.0,0.143
20.0,44.0,0.142
20.0,45.0,0.142
20.0,46.0,0.14
20.0,47.0,0.148
20.0,48.0,0.153
20.0,49.0,0.148
20.0,50.0,0.15
20.0,51.0,0.163
20.0,52.0,0.175
20.0,53.0,0.182
20.0,54.0,0.182
20.0,55.0,0.164
20.0,56.0,0.148
20.0,57.0,0.16
20.0,58.0,0.192
20.0,59.0,0.211
20.0,60.0,0.192
20.0,61.0,0.178
20.0,62.0,0.172
20.0,63.0,0.174
20.0,64.0,0.187
20.0,65.0,0.194
21.0,0.0,0.587
21.0,1.0,0.646
21.0,2.0,0.61
21.0,3.0,0.617
21.0,4.0,0.636
21.0,5.0,0.654
21.0,6.0,0.634
21.0,7.0,0.585
21.0,8.0,0.522
21.0,9.0,0.446
21.0,10.0,0.372
21.0,11.0,0.268
21.0,12.0,0.215
21.0,13.0,0.187
21.0,14.0,0.164
21.0,15.0,0.15
21.0,16.0,0.143
21.0,17.0,0.139
21.0,18.0,0.138
21.0,19.0,0.137
21.0,20.0,0.136
21.0,21.0,0.137
21.0,22.0,0.137
21.0,23.0,0.137
21.0,24.0,0.138
21.0,25.0,0.138
21.0,26.0,0.138
21.0,27.0,0.138
21.0,28.0,0.138
21.0,29.0,0.138
21.0,30.0,0.138
21.0,31.0,0.138
21.0,32.0,0.14
21.0,33.0,0.14
21.0,34.0,0.141
21.0,35.0,0.141
21.0,36.0,0.14
21.0,37.0,0.14
21.0,38.0,0.14
21.0,39.0,0.141
21.0,40.0,0.142
21.0,41.0,0.143
21.0,42.0,0.142
21.0,43.0,0.142
21.0,44.0,0.141
21.0,45.0,0.14
21.0,46.0,0.138
21.0,47.0,0.146
21.0,48.0,0.152
21.0,49.0,0.146
21.0,50.0,0.148
21.0,51.0,0.161
21.0,52.0,0.174
21.0,53.0,0.181
21.0,54.0,0.181
21.0,55.0,0.162
21.0,56.0,0.146
21.0,57.0,0.158
21.0,58.0,0.192
21.0,59.0,0.211
21.0,60.0,0.191
21.0,61.0,0.177
21.0,62.0,0.17
21.0,63.0,0.172
21.0,64.0,0.187
21.0,65.0,0.194
22.0,0.0,0.581
22.0,1.0,0.642
22.0,2.0,0.608
22.0,3.0,0.614
22.0,4.0,0.632
22.0,5.0,0.648
22.0,6.0,0.628
22.0,7.0,0.577
22.0,8.0,0.514
22.0,9.0,0.439
22.0,10.0,0.368
22.0,11.0,0.27
22.0,12.0,0.216
22.0,13.0,0.188
22.0,14.0,0.165
22.0,15.0,0.151
22.0,16.0,0.143
22.0,17.0,0.139
22.0,18.0,0.137
22.0,19.0,0.137
22.0,20.0,0.137
22.0,21.0,0.136
22.0,22.0,0.137
22.0,23.0,0.137
22.0,24.0,0.137
22.0,25.0,0.137
22.0,26.0,0.137
22.0,27.0,0.137
22.0,28.0,0.138
22.0,29.0,0.137
22.0,30.0,0.137
22.0,31.0,0.138
22.0,32.0,0.139
22.0,33.0,0.141
22.0,34.0,0.14
22.0,35.0,0.14
22.0,36.0,0.139
22.0,37.0,0.139
22.0,38.0,0.139
22.0,39.0,0.14
22.0,40.0,0.141
22.0,41.0,0.143
22.0,42.0,0.142
22.0,43.0,0.141
22.0,44.0,0.14
22.0,45.0,0.139
22.0,46.0,0.138
22.0,47.0,0.145
22.0,48.0,0.151
22.0,49.0,0.145
22.0,50.0,0.147
22.0,51.0,0.16
22.0,52.0,0.173
22.0,53.0,0.18
22.0,54.0,0.18
22.0,55.0,0.161
22.0,56.0,0.145
22.0,57.0,0.157
22.0,58.0,0.191
22.0,59.0,0.211
22.0,60.0,0.19
22.0,61.0,0.176
22.0,62.0,0.17
22.0,63.0,0.172
22.0,64.0,0.186
22.0,65.0,0.193
23.0,0.0,0.557
23.0,1.0,0.616
23.0,2.0,0.606
23.0,3.0,0.612
23.0,4.0,0.628
23.0,5.0,0.642
23.0,6.0,0.621
23.0,7.0,0.57
23.0,8.0,0.506
23.0,9.0,0.432
23.0,10.0,0.363
23.0,11.0,0.271
23.0,12.0,0.217
23.0,13.0,0.189
23.0,14.0,0.166
23.0,15.0,0.151
23.0,16.0,0.144
23.0,17.0,0.14
23.0,18.0,0.138
23.0,19.0,0.137
23.0,20.0,0.137
23.0,21.0,0.137
23.0,22.0,0.137
23.0,23.0,0.137
23.0,24.0,0.137
23.0,25.0,0.137
23.0,26.0,0.137
23.0,27.0,0.137
23.0,28.0,0.137
23.0,29.0,0.137
23.0,30.0,0.137
23.0,31.0,0.137
23.0,32.0,0.139
23.0,33.0,0.14
23.0,34.0,0.14
23.0,35.0,0.139
23.0,36.0,0.139
23.0,37.0,0.139
23.0,38.0,0.138
23.0,39.0,0.139
23.0,40.0,0.14
23.0,41.0,0.142
23.0,42.0,0.141
23.0,43.0,0.14
23.0,44.0,0.139
23.0,45.0,0.139
23.0,46.0,0.137
23.0,47.0,0.145
23.0,48.0,0.15
23.0,49.0,0.144
23.0,50.0,0.146
23.0,51.0,0.159
23.0,52.0,0.172
23.0,53.0,0.18
23.0,54.0,0.179
23.0,55.0,0.16
23.0,56.0,0.144
23.0,57.0,0.156
23.0,58.0,0.191
23.0,59.0,0.211
23.0,60.0,0.19
23.0,61.0,0.176
23.0,62.0,0.169
23.0,63.0,0.171
23.0,64.0,0.186
23.0,65.0,0.193
24.0,0.0,0.543
24.0,1.0,0.613
24.0,2.0,0.604
24.0,3.0,0.609
24.0,4.0,0.625
24.0,5.0,0.637
24.0,6.0,0.614
24.0,7.0,0.562
24.0,8.0,0.498
24.0,9.0,0.428
24.0,10.0,0.36
24.0,11.0,0.271
24.0,12.0,0.218
24.0,13.0,0.19
24.0,14.0,0.167
24.0,15.0,0.152
24.0,16.0,0.145
24.0,17.0,0.142
24.0,18.0,0.14
24.0,19.0,0.138
24.0,20.0,0.138
24.0,21.0,0.137
24.0,22.0,0.137
24.0,23.0,0.138
24.0,24.0,0.138
24.0,25.0,0.138
24.0,26.0,0.138
24.0,27.0,0.138
24.0,28.0,0.138
24.0,29.0,0.138
24.0,30.0,0.138
24.0,31.0,0.138
24.0,32.0,0.139
24.0,33.0,0.14
24.0,34.0,0.14
24.0,35.0,0.139
24.0,36.0,0.139
24.0,37.0,0.139
24.0,38.0,0.138
24.0,39.0,0.139
24.0,40.0,0.14
24.0,41.0,0.142
24.0,42.0,0.141
24.0,43.0,0.14
24.0,44.0,0.139
24.0,45.0,0.139
24.0,46.0,0.138
24.0,47.0,0.145
24.0,48.0,0.15
24.0,49.0,0.145
24.0,50.0,0.147
24.0,51.0,0.159
24.0,52.0,0.171
24.0,53.0,0.179
24.0,54.0,0.179
24.0,55.0,0.159
24.0,56.0,0.145
24.0,57.0,0.155
24.0,58.0,0.19
24.0,59.0,0.21
24.0,60.0,0.19
24.0,61.0,0.175
24.0,62.0,0.169
24.0,63.0,0.171
24.0,64.0,0.186
24.0,65.0,0.193
25.0,0.0,0.539
25.0,1.0,0.611
25.0,2.0,0.602
25.0,3.0,0.608
25.0,4.0,0.622
25.0,5.0,0.632
25.0,6.0,0.609
25.0,7.0,0.556
25.0,8.0,0.491
25.0,9.0,0.422
25.0,10.0,0.356
25.0,11.0,0.274
25.0,12.0,0.22
25.0,13.0,0.192
25.0,14.0,0.168
25.0,15.0,0.153
25.0,16.0,0.145
25.0,17.0,0.142
25.0,18.0,0.14
25.0,19.0,0.139
25.0,20.0,0.138
25.0,21.0,0.137
25.0,22.0,0.137
25.0,23.0,0.137
25.0,24.0,0.137
25.0,25.0,0.138
25.0,26.0,0.137
25.0,27.0,0.137
25.0,28.0,0.137
25.0,29.0,0.138
25.0,30.0,0.138
25.0,31.0,0.138
25.0,32.0,0.139
25.0,33.0,0.14
25.0,34.0,0.139
25.0,35.0,0.139
25.0,36.0,0.139
25.0,37.0,0.138
25.0,38.0,0.138
25.0,39.0,0.138
25.0,40.0,0.14
25.0,41.0,0.142
25.0,42.0,0.14
25.0,43.0,0.139
25.0,44.0,0.139
25.0,45.0,0.138
25.0,46.0,0.137
25.0,47.0,0.146
25.0,48.0,0.15
25.0,49.0,0.145
25.0,50.0,0.146
25.0,51.0,0.158
25.0,52.0,0.171
25.0,53.0,0.179
25.0,54.0,0.178
25.0,55.0,0.159
25.0,56.0,0.144
25.0,57.0,0.155
25.0,58.0,0.19
25.0,59.0,0.211
25.0,60.0,0.19
25.0,61.0,0.175
25.0,62.0,0.168
25.0,63.0,0.171
25.0,64.0,0.186
25.0,65.0,0.193
26.0,0.0,0.538
26.0,1.0,0.61
26.0,2.0,0.602
26.0,3.0,0.607
26.0,4.0,0.62
26.0,5.0,0.629
26.0,6.0,0.605
26.0,7.0,0.552
26.0,8.0,0.487
26.0,9.0,0.419
26.0,10.0,0.333
26.0,11.0,0.276
26.0,12.0,0.221
26.0,13.0,0.193
26.0,14.0,0.169
26.0,15.0,0.154
26.0,16.0,0.145
26.0,17.0,0.142
26.0,18.0,0.14
26.0,19.0,0.138
26.0,20.0,0.137
26.0,21.0,0.136
26.0,22.0,0.136
26.0,23.0,0.136
26.0,24.0,0.136
26.0,25.0,0.136
26.0,26.0,0.136
26.0,27.0,0.136
26.0,28.0,0.136
26.0,29.0,0.136
26.0,30.0,0.136
26.0,31.0,0.136
26.0,32.0,0.138
26.0,33.0,0.139
26.0,34.0,0.138
26.0,35.0,0.137
26.0,36.0,0.137
26.0,37.0,0.137
26.0,38.0,0.136
26.0,39.0,0.137
26.0,40.0,0.138
26.0,41.0,0.14
26.0,42.0,0.139
26.0,43.0,0.138
26.0,44.0,0.137
26.0,45.0,0.137
26.0,46.0,0.136
26.0,47.0,0.145
26.0,48.0,0.149
26.0,49.0,0.144
26.0,50.0,0.145
26.0,51.0,0.157
26.0,52.0,0.171
26.0,53.0,0.179
26.0,54.0,0.178
26.0,55.0,0.158
26.0,56.0,0.143
26.0,57.0,0.154
26.0,58.0,0.19
26.0,59.0,0.212
26.0,60.0,0.19
26.0,61.0,0.175
26.0,62.0,0.168
26.0,63.0,0.17
26.0,64.0,0.186
26.0,65.0,0.193
27.0,0.0,0.535
27.0,1.0,0.609
27.0,2.0,0.601
27.0,3.0,0.606
27.0,4.0,0.619
27.0,5.0,0.626
27.0,6.0,0.601
27.0,7.0,0.547
27.0,8.0,0.483
27.0,9.0,0.415
27.0,10.0,0.332
27.0,11.0,0.277
27.0,12.0,0.223
27.0,13.0,0.194
27.0,14.0,0.17
27.0,15.0,0.155
27.0,16.0,0.145
27.0,17.0,0.142
27.0,18.0,0.139
27.0,19.0,0.137
27.0,20.0,0.136
27.0,21.0,0.136
27.0,22.0,0.135
27.0,23.0,0.135
27.0,24.0,0.136
27.0,25.0,0.135
27.0,26.0,0.135
27.0,27.0,0.135
27.0,28.0,0.135
27.0,29.0,0.135
27.0,30.0,0.135
27.0,31.0,0.135
27.0,32.0,0.137
27.0,33.0,0.138
27.0,34.0,0.137
27.0,35.0,0.136
27.0,36.0,0.136
27.0,37.0,0.136
27.0,38.0,0.135
27.0,39.0,0.136
27.0,40.0,0.137
27.0,41.0,0.139
27.0,42.0,0.138
27.0,43.0,0.137
27.0,44.0,0.136
27.0,45.0,0.135
27.0,46.0,0.135
27.0,47.0,0.144
27.0,48.0,0.149
27.0,49.0,0.143
27.0,50.0,0.144
27.0,51.0,0.156
27.0,52.0,0.17
27.0,53.0,0.179
27.0,54.0,0.178
27.0,55.0,0.157
27.0,56.0,0.142
27.0,57.0,0.153
27.0,58.0,0.19
27.0,59.0,0.213
27.0,60.0,0.19
27.0,61.0,0.174
27.0,62.0,0.168
27.0,63.0,0.17
27.0,64.0,0.185
27.0,65.0,0.193
28.0,0.0,0.534
28.0,1.0,0.608
28.0,2.0,0.601
28.0,3.0,0.605
28.0,4.0,0.617
28.0,5.0,0.623
28.0,6.0,0.597
28.0,7.0,0.544
28.0,8.0,0.48
28.0,9.0,0.4
28.0,10.0,0.334
28.0,11.0,0.277
28.0,12.0,0.224
28.0,13.0,0.196
28.0,14.0,0.171
28.0,15.0,0.155
28.0,16.0,0.146
28.0,17.0,0.142
28.0,18.0,0.139
28.0,19.0,0.137
28.0,20.0,0.136
28.0,21.0,0.135
28.0,22.0,0.135
28.0,23.0,0.135
28.0,24.0,0.135
28.0,25.0,0.135
28.0,26.0,0.134
28.0,27.0,0.134
28.0,28.0,0.134
28.0,29.0,0.134
28.0,30.0,0.134
28.0,31.0,0.134
28.0,32.0,0.135
28.0,33.0,0.136
28.0,34.0,0.136
28.0,35.0,0.135
28.0,36.0,0.135
28.0,37.0,0.134
28.0,38.0,0.134
28.0,39.0,0.135
28.0,40.0,0.136
28.0,41.0,0.138
28.0,42.0,0.137
28.0,43.0,0.136
28.0,44.0,0.135
28.0,45.0,0.134
28.0,46.0,0.133
28.0,47.0,0.143
28.0,48.0,0.149
28.0,49.0,0.142
28.0,50.0,0.143
28.0,51.0,0.156
28.0,52.0,0.17
28.0,53.0,0.178
28.0,54.0,0.178
28.0,55.0,0.156
28.0,56.0,0.141
28.0,57.0,0.152
28.0,58.0,0.191
28.0,59.0,0.213
28.0,60.0,0.19
28.0,61.0,0.174
28.0,62.0,0.167
28.0,63.0,0.169
28.0,64.0,0.185
28.0,65.0,0.192
29.0,0.0,0.531
29.0,1.0,0.607
29.0,2.0,0.6
29.0,3.0,0.604
29.0,4.0,0.615
29.0,5.0,0.619
29.0,6.0,0.593
29.0,7.0,0.539
29.0,8.0,0.462
29.0,9.0,0.398
29.0,10.0,0.333
29.0,11.0,0.278
29.0,12.0,0.225
29.0,13.0,0.196
29.0,14.0,0.172
29.0,15.0,0.156
29.0,16.0,0.146
29.0,17.0,0.142
29.0,18.0,0.139
29.0,19.0,0.137
29.0,20.0,0.136
29.0,21.0,0.135
29.0,22.0,0.135
29.0,23.0,0.135
29.0,24.0,0.135
29.0,25.0,0.134
29.0,26.0,0.134
29.0,27.0,0.134
29.0,28.0,0.134
29.0,29.0,0.134
29.0,30.0,0.134
29.0,31.0,0.134
29.0,32.0,0.135
29.0,33.0,0.136
29.0,34.0,0.136
29.0,35.0,0.135
29.0,36.0,0.135
29.0,37.0,0.134
29.0,38.0,0.134
29.0,39.0,0.134
29.0,40.0,0.136
29.0,41.0,0.138
29.0,42.0,0.136
29.0,43.0,0.135
29.0,44.0,0.135
29.0,45.0,0.134
29.0,46.0,0.133
29.0,47.0,0.143
29.0,48.0,0.148
29.0,49.0,0.141
29.0,50.0,0.143
29.0,51.0,0.155
29.0,52.0,0.169
29.0,53.0,0.178
29.0,54.0,0.177
29.0,55.0,0.156
29.0,56.0,0.14
29.0,57.0,0.152
29.0,58.0,0.19
29.0,59.0,0.213
29.0,60.0,0.189
29.0,61.0,0.173
29.0,62.0,0.166
29.0,63.0,0.169
29.0,64.0,0.185
29.0,65.0,0.192
30.0,0.0,0.53
30.0,1.0,0.606
30.0,2.0,0.6
30.0,3.0,0.604
30.0,4.0,0.615
30.0,5.0,0.617
30.0,6.0,0.59
30.0,7.0,0.536
30.0,8.0,0.46
30.0,9.0,0.397
30.0,10.0,0.333
30.0,11.0,0.281
30.0,12.0,0.226
30.0,13.0,0.198
30.0,14.0,0.172
30.0,15.0,0.156
30.0,16.0,0.146
30.0,17.0,0.141
30.0,18.0,0.138
30.0,19.0,0.136
30.0,20.0,0.135
30.0,21.0,0.134
30.0,22.0,0.133
30.0,23.0,0.133
30.0,24.0,0.133
30.0,25.0,0.133
30.0,26.0,0.132
30.0,27.0,0.132
30.0,28.0,0.132
30.0,29.0,0.132
30.0,30.0,0.131
30.0,31.0,0.131
30.0,32.0,0.134
30.0,33.0,0.135
30.0,34.0,0.134
30.0,35.0,0.133
30.0,36.0,0.133
30.0,37.0,0.132
30.0,38.0,0.132
30.0,39.0,0.133
30.0,40.0,0.134
30.0,41.0,0.136
30.0,42.0,0.135
30.0,43.0,0.133
30.0,44.0,0.133
30.0,45.0,0.132
30.0,46.0,0.131
30.0,47.0,0.141
30.0,48.0,0.146
30.0,49.0,0.14
30.0,50.0,0.141
30.0,51.0,0.155
30.0,52.0,0.17
30.0,53.0,0.179
30.0,54.0,0.178
30.0,55.0,0.155
30.0,56.0,0.138
30.0,57.0,0.15
30.0,58.0,0.191
30.0,59.0,0.215
30.0,60.0,0.189
30.0,61.0,0.173
30.0,62.0,0.165
30.0,63.0,0.167
30.0,64.0,0.184
30.0,65.0,0.191
31.0,0.0,0.533
31.0,1.0,0.593
31.0,2.0,0.602
31.0,3.0,0.607
31.0,4.0,0.617
31.0,5.0,0.617
31.0,6.0,0.591
31.0,7.0,0.537
31.0,8.0,0.462
31.0,9.0,0.4
31.0,10.0,0.337
31.0,11.0,0.285
31.0,12.0,0.23
31.0,13.0,0.194
31.0,14.0,0.172
31.0,15.0,0.155
31.0,16.0,0.144
31.0,17.0,0.138
31.0,18.0,0.135
31.0,19.0,0.132
31.0,20.0,0.13
31.0,21.0,0.129
31.0,22.0,0.129
31.0,23.0,0.128
31.0,24.0,0.128
31.0,25.0,0.128
31.0,26.0,0.127
31.0,27.0,0.127
31.0,28.0,0.126
31.0,29.0,0.126
31.0,30.0,0.125
31.0,31.0,0.124
31.0,32.0,0.129
31.0,33.0,0.131
31.0,34.0,0.13
31.0,35.0,0.129
31.0,36.0,0.129
31.0,37.0,0.128
31.0,38.0,0.127
31.0,39.0,0.128
31.0,40.0,0.13
31.0,41.0,0.133
31.0,42.0,0.131
31.0,43.0,0.129
31.0,44.0,0.128
31.0,45.0,0.127
31.0,46.0,0.124
31.0,47.0,0.135
31.0,48.0,0.142
31.0,49.0,0.135
31.0,50.0,0.138
31.0,51.0,0.154
31.0,52.0,0.171
31.0,53.0,0.181
31.0,54.0,0.18
31.0,55.0,0.153
31.0,56.0,0.133
31.0,57.0,0.148
31.0,58.0,0.194
31.0,59.0,0.22
31.0,60.0,0.191
31.0,61.0,0.171
31.0,62.0,0.162
31.0,63.0,0.164
