i,j,score
35.0,21.0,0.121
35.0,22.0,0.121
35.0,23.0,0.121
35.0,24.0,0.122
35.0,25.0,0.123
35.0,26.0,0.126
35.0,27.0,0.13
35.0,28.0,0.139
35.0,29.0,0.149
35.0,30.0,0.169
35.0,31.0,0.16
35.0,32.0,0.121
35.0,33.0,0.131
35.0,34.0,0.138
35.0,35.0,0.121
35.0,36.0,0.126
35.0,37.0,0.133
35.0,38.0,0.134
35.0,39.0,0.123
35.0,40.0,0.123
35.0,41.0,0.14
35.0,42.0,0.128
35.0,43.0,0.122
35.0,44.0,0.121
35.0,45.0,0.123
35.0,46.0,0.122
35.0,47.0,0.129
35.0,48.0,0.139
35.0,49.0,0.134
35.0,50.0,0.144
35.0,51.0,0.203
35.0,52.0,0.262
35.0,53.0,0.287
35.0,54.0,0.266
35.0,55.0,0.17
35.0,56.0,0.128
35.0,57.0,0.156
35.0,58.0,0.233
35.0,59.0,0.241
35.0,60.0,0.19
35.0,61.0,0.163
35.0,62.0,0.153
35.0,63.0,0.151
35.0,64.0,0.158
35.0,65.0,0.16
36.0,0.0,0.181
36.0,1.0,0.188
36.0,2.0,0.193
36.0,3.0,0.205
36.0,4.0,0.223
36.0,5.0,0.247
36.0,6.0,0.257
36.0,7.0,0.254
36.0,8.0,0.245
36.0,9.0,0.232
36.0,10.0,0.217
36.0,11.0,0.202
36.0,12.0,0.186
36.0,13.0,0.169
36.0,14.0,0.153
36.0,15.0,0.141
36.0,16.0,0.134
36.0,17.0,0.129
36.0,18.0,0.126
36.0,19.0,0.123
36.0,20.0,0.121
36.0,21.0,0.12
36.0,22.0,0.12
36.0,23.0,0.12
36.0,24.0,0.12
36.0,25.0,0.121
36.0,26.0,0.123
36.0,27.0,0.126
36.0,28.0,0.132
36.0,29.0,0.139
36.0,30.0,0.152
36.0,31.0,0.148
36.0,32.0,0.121
36.0,33.0,0.13
36.0,34.0,0.133
36.0,35.0,0.126
36.0,36.0,0.12
36.0,37.0,0.145
36.0,38.0,0.142
36.0,39.0,0.121
36.0,40.0,0.129
36.0,41.0,0.159
36.0,42.0,0.135
36.0,43.0,0.123
36.0,44.0,0.12
36.0,45.0,0.121
36.0,46.0,0.12
36.0,47.0,0.129
36.0,48.0,0.139
36.0,49.0,0.134
36.0,50.0,0.144
36.0,51.0,0.203
36.0,52.0,0.263
36.0,53.0,0.289
36.0,54.0,0.267
36.0,55.0,0.171
36.0,56.0,0.128
36.0,57.0,0.156
36.0,58.0,0.232
36.0,59.0,0.24
36.0,60.0,0.19
36.0,61.0,0.163
36.0,62.0,0.153
36.0,63.0,0.151
36.0,64.0,0.158
36.0,65.0,0.16
37.0,0.0,0.181
37.0,1.0,0.187
37.0,2.0,0.193
37.0,3.0,0.205
37.0,4.0,0.223
37.0,5.0,0.247
37.0,6.0,0.257
37.0,7.0,0.253
37.0,8.0,0.245
37.0,9.0,0.232
37.0,10.0,0.217
37.0,11.0,0.202
37.0,12.0,0.186
37.0,13.0,0.169
37.0,14.0,0.153
37.0,15.0,0.141
37.0,16.0,0.133
37.0,17.0,0.129
37.0,18.0,0.125
37.0,19.0,0.123
37.0,20.0,0.121
37.0,21.0,0.119
37.0,22.0,0.119
37.0,23.0,0.118
37.0,24.0,0.118
37.0,25.0,0.118
37.0,26.0,0.119
37.0,27.0,0.121
37.0,28.0,0.124
37.0,29.0,0.128
37.0,30.0,0.136
37.0,31.0,0.137
37.0,32.0,0.12
37.0,33.0,0.132
37.0,34.0,0.135
37.0,35.0,0.133
37.0,36.0,0.145
37.0,37.0,0.118
37.0,38.0,0.139
37.0,39.0,0.121
37.0,40.0,0.162
37.0,41.0,0.208
37.0,42.0,0.156
37.0,43.0,0.13
37.0,44.0,0.12
37.0,45.0,0.118
37.0,46.0,0.118
37.0,47.0,0.129
37.0,48.0,0.139
37.0,49.0,0.134
37.0,50.0,0.145
37.0,51.0,0.206
37.0,52.0,0.268
37.0,53.0,0.294
37.0,54.0,0.272
37.0,55.0,0.173
37.0,56.0,0.127
37.0,57.0,0.158
37.0,58.0,0.233
37.0,59.0,0.241
37.0,60.0,0.191
37.0,61.0,0.164
37.0,62.0,0.153
37.0,63.0,0.151
37.0,64.0,0.158
37.0,65.0,0.16
38.0,0.0,0.181
38.0,1.0,0.187
38.0,2.0,0.193
38.0,3.0,0.205
38.0,4.0,0.223
38.0,5.0,0.246
38.0,6.0,0.257
38.0,7.0,0.253
38.0,8.0,0.245
38.0,9.0,0.232
38.0,10.0,0.217
38.0,11.0,0.201
38.0,12.0,0.186
38.0,13.0,0.169
38.0,14.0,0.153
38.0,15.0,0.141
38.0,16.0,0.133
38.0,17.0,0.128
38.0,18.0,0.125
38.0,19.0,0.122
38.0,20.0,0.12
38.0,21.0,0.119
38.0,22.0,0.118
38.0,23.0,0.117
38.0,24.0,0.117
38.0,25.0,0.117
38.0,26.0,0.117
38.0,27.0,0.118
38.0,28.0,0.12
38.0,29.0,0.122
38.0,30.0,0.128
38.0,31.0,0.13
38.0,32.0,0.121
38.0,33.0,0.133
38.0,34.0,0.136
38.0,35.0,0.134
38.0,36.0,0.142
38.0,37.0,0.139
38.0,38.0,0.117
38.0,39.0,0.2
38.0,40.0,0.266
38.0,41.0,0.279
38.0,42.0,0.185
38.0,43.0,0.144
38.0,44.0,0.124
38.0,45.0,0.117
38.0,46.0,0.117
38.0,47.0,0.129
38.0,48.0,0.139
38.0,49.0,0.134
38.0,50.0,0.147
38.0,51.0,0.209
38.0,52.0,0.272
38.0,53.0,0.299
38.0,54.0,0.276
38.0,55.0,0.175
38.0,56.0,0.127
38.0,57.0,0.159
38.0,58.0,0.235
38.0,59.0,0.242
38.0,60.0,0.191
38.0,61.0,0.164
38.0,62.0,0.153
38.0,63.0,0.151
38.0,64.0,0.158
38.0,65.0,0.16
39.0,0.0,0.182
39.0,1.0,0.188
39.0,2.0,0.194
39.0,3.0,0.205
39.0,4.0,0.223
39.0,5.0,0.246
39.0,6.0,0.256
39.0,7.0,0.252
39.0,8.0,0.243
39.0,9.0,0.23
39.0,10.0,0.215
39.0,11.0,0.2
39.0,12.0,0.185
39.0,13.0,0.169
39.0,14.0,0.153
39.0,15.0,0.141
39.0,16.0,0.134
39.0,17.0,0.129
39.0,18.0,0.126
39.0,19.0,0.123
39.0,20.0,0.121
39.0,21.0,0.12
39.0,22.0,0.119
39.0,23.0,0.119
39.0,24.0,0.119
39.0,25.0,0.119
39.0,26.0,0.12
39.0,27.0,0.121
39.0,28.0,0.124
39.0,29.0,0.127
39.0,30.0,0.133
39.0,31.0,0.134
39.0,32.0,0.12
39.0,33.0,0.127
39.0,34.0,0.127
39.0,35.0,0.123
39.0,36.0,0.121
39.0,37.0,0.121
39.0,38.0,0.2
39.0,39.0,0.119
39.0,40.0,0.308
39.0,41.0,0.272
39.0,42.0,0.167
39.0,43.0,0.132
39.0,44.0,0.12
39.0,45.0,0.12
39.0,46.0,0.119
39.0,47.0,0.129
39.0,48.0,0.139
39.0,49.0,0.134
39.0,50.0,0.144
39.0,51.0,0.203
39.0,52.0,0.265
39.0,53.0,0.292
39.0,54.0,0.27
39.0,55.0,0.171
39.0,56.0,0.128
39.0,57.0,0.156
39.0,58.0,0.23
39.0,59.0,0.237
39.0,60.0,0.189
39.0,61.0,0.163
39.0,62.0,0.153
39.0,63.0,0.151
39.0,64.0,0.158
39.0,65.0,0.16
40.0,0.0,0.182
40.0,1.0,0.189
40.0,2.0,0.194
40.0,3.0,0.206
40.0,4.0,0.223
40.0,5.0,0.245
40.0,6.0,0.254
40.0,7.0,0.25
40.0,8.0,0.242
40.0,9.0,0.229
40.0,10.0,0.214
40.0,11.0,0.199
40.0,12.0,0.184
40.0,13.0,0.168
40.0,14.0,0.153
40.0,15.0,0.142
40.0,16.0,0.135
40.0,17.0,0.131
40.0,18.0,0.128
40.0,19.0,0.125
40.0,20.0,0.124
40.0,21.0,0.123
40.0,22.0,0.123
40.0,23.0,0.123
40.0,24.0,0.123
40.0,25.0,0.123
40.0,26.0,0.125
40.0,27.0,0.128
40.0,28.0,0.132
40.0,29.0,0.136
40.0,30.0,0.144
40.0,31.0,0.144
40.0,32.0,0.123
40.0,33.0,0.125
40.0,34.0,0.123
40.0,35.0,0.123
40.0,36.0,0.129
40.0,37.0,0.162
40.0,38.0,0.266
40.0,39.0,0.308
40.0,40.0,0.123
40.0,41.0,0.226
40.0,42.0,0.133
40.0,43.0,0.123
40.0,44.0,0.131
40.0,45.0,0.136
40.0,46.0,0.123
40.0,47.0,0.131
40.0,48.0,0.139
40.0,49.0,0.133
40.0,50.0,0.141
40.0,51.0,0.194
40.0,52.0,0.255
40.0,53.0,0.283
40.0,54.0,0.261
40.0,55.0,0.167
40.0,56.0,0.128
40.0,57.0,0.153
40.0,58.0,0.224
40.0,59.0,0.232
40.0,60.0,0.186
40.0,61.0,0.162
40.0,62.0,0.152
40.0,63.0,0.151
40.0,64.0,0.158
40.0,65.0,0.16
41.0,0.0,0.183
41.0,1.0,0.19
41.0,2.0,0.196
41.0,3.0,0.207
41.0,4.0,0.223
41.0,5.0,0.244
41.0,6.0,0.253
41.0,7.0,0.249
41.0,8.0,0.24
41.0,9.0,0.228
41.0,10.0,0.213
41.0,11.0,0.198
41.0,12.0,0.183
41.0,13.0,0.168
41.0,14.0,0.154
41.0,15.0,0.143
41.0,16.0,0.137
41.0,17.0,0.133
41.0,18.0,0.13
41.0,19.0,0.128
41.0,20.0,0.127
41.0,21.0,0.127
41.0,22.0,0.127
41.0,23.0,0.128
41.0,24.0,0.128
41.0,25.0,0.129
41.0,26.0,0.132
41.0,27.0,0.136
41.0,28.0,0.142
41.0,29.0,0.148
41.0,30.0,0.158
41.0,31.0,0.157
41.0,32.0,0.128
41.0,33.0,0.127
41.0,34.0,0.129
41.0,35.0,0.14
41.0,36.0,0.159
41.0,37.0,0.208
41.0,38.0,0.279
41.0,39.0,0.272
41.0,40.0,0.226
41.0,41.0,0.127
41.0,42.0,0.184
41.0,43.0,0.218
41.0,44.0,0.192
41.0,45.0,0.18
41.0,46.0,0.13
41.0,47.0,0.133
41.0,48.0,0.139
41.0,49.0,0.134
41.0,50.0,0.139
41.0,51.0,0.186
41.0,52.0,0.247
41.0,53.0,0.277
41.0,54.0,0.255
41.0,55.0,0.163
41.0,56.0,0.13
41.0,57.0,0.15
41.0,58.0,0.219
41.0,59.0,0.227
41.0,60.0,0.183
41.0,61.0,0.16
41.0,62.0,0.152
41.0,63.0,0.151
41.0,64.0,0.159
41.0,65.0,0.161
42.0,0.0,0.183
42.0,1.0,0.19
42.0,2.0,0.195
42.0,3.0,0.207
42.0,4.0,0.223
42.0,5.0,0.244
42.0,6.0,0.253
42.0,7.0,0.249
42.0,8.0,0.24
42.0,9.0,0.228
42.0,10.0,0.213
42.0,11.0,0.198
42.0,12.0,0.183
42.0,13.0,0.168
42.0,14.0,0.153
42.0,15.0,0.143
42.0,16.0,0.136
42.0,17.0,0.132
42.0,18.0,0.129
42.0,19.0,0.127
42.0,20.0,0.126
42.0,21.0,0.125
42.0,22.0,0.125
42.0,23.0,0.125
42.0,24.0,0.125
42.0,25.0,0.126
42.0,26.0,0.128
42.0,27.0,0.13
42.0,28.0,0.134
42.0,29.0,0.138
42.0,30.0,0.146
42.0,31.0,0.149
42.0,32.0,0.125
42.0,33.0,0.125
42.0,34.0,0.125
42.0,35.0,0.128
42.0,36.0,0.135
42.0,37.0,0.156
42.0,38.0,0.185
42.0,39.0,0.167
42.0,40.0,0.133
42.0,41.0,0.184
42.0,42.0,0.125
42.0,43.0,0.197
42.0,44.0,0.169
42.0,45.0,0.168
42.0,46.0,0.127
42.0,47.0,0.131
42.0,48.0,0.139
42.0,49.0,0.133
42.0,50.0,0.14
42.0,51.0,0.197
42.0,52.0,0.267
42.0,53.0,0.301
42.0,54.0,0.274
42.0,55.0,0.167
42.0,56.0,0.129
42.0,57.0,0.153
42.0,58.0,0.227
42.0,59.0,0.234
42.0,60.0,0.186
42.0,61.0,0.161
42.0,62.0,0.152
42.0,63.0,0.151
42.0,64.0,0.158
42.0,65.0,0.161
43.0,0.0,0.182
43.0,1.0,0.189
43.0,2.0,0.195
43.0,3.0,0.206
43.0,4.0,0.223
43.0,5.0,0.245
43.0,6.0,0.254
43.0,7.0,0.25
43.0,8.0,0.241
43.0,9.0,0.228
43.0,10.0,0.213
43.0,11.0,0.199
43.0,12.0,0.183
43.0,13.0,0.168
43.0,14.0,0.153
43.0,15.0,0.142
43.0,16.0,0.135
43.0,17.0,0.131
43.0,18.0,0.128
43.0,19.0,0.125
43.0,20.0,0.124
43.0,21.0,0.123
43.0,22.0,0.122
43.0,23.0,0.122
43.0,24.0,0.122
43.0,25.0,0.122
43.0,26.0,0.123
43.0,27.0,0.125
43.0,28.0,0.127
43.0,29.0,0.13
43.0,30.0,0.136
43.0,31.0,0.141
43.0,32.0,0.122
43.0,33.0,0.125
43.0,34.0,0.123
43.0,35.0,0.122
43.0,36.0,0.123
43.0,37.0,0.13
43.0,38.0,0.144
43.0,39.0,0.132
43.0,40.0,0.123
43.0,41.0,0.218
43.0,42.0,0.197
43.0,43.0,0.122
43.0,44.0,0.143
43.0,45.0,0.151
43.0,46.0,0.123
43.0,47.0,0.13
43.0,48.0,0.139
43.0,49.0,0.134
43.0,50.0,0.143
43.0,51.0,0.21
43.0,52.0,0.289
43.0,53.0,0.325
43.0,54.0,0.292
43.0,55.0,0.173
43.0,56.0,0.128
43.0,57.0,0.157
43.0,58.0,0.237
43.0,59.0,0.242
43.0,60.0,0.19
43.0,61.0,0.163
43.0,62.0,0.152
43.0,63.0,0.151
43.0,64.0,0.158
43.0,65.0,0.16
44.0,0.0,0.182
44.0,1.0,0.189
44.0,2.0,0.194
44.0,3.0,0.206
44.0,4.0,0.223
44.0,5.0,0.245
44.0,6.0,0.254
44.0,7.0,0.25
44.0,8.0,0.241
44.0,9.0,0.228
44.0,10.0,0.214
44.0,11.0,0.199
44.0,12.0,0.184
44.0,13.0,0.168
44.0,14.0,0.153
44.0,15.0,0.142
44.0,16.0,0.135
44.0,17.0,0.13
44.0,18.0,0.127
44.0,19.0,0.124
44.0,20.0,0.122
44.0,21.0,0.121
44.0,22.0,0.12
44.0,23.0,0.12
44.0,24.0,0.12
44.0,25.0,0.12
44.0,26.0,0.12
44.0,27.0,0.121
44.0,28.0,0.122
44.0,29.0,0.124
44.0,30.0,0.128
44.0,31.0,0.133
44.0,32.0,0.121
44.0,33.0,0.125
44.0,34.0,0.124
44.0,35.0,0.121
44.0,36.0,0.12
44.0,37.0,0.12
44.0,38.0,0.124
44.0,39.0,0.12
44.0,40.0,0.131
44.0,41.0,0.192
44.0,42.0,0.169
44.0,43.0,0.143
44.0,44.0,0.12
44.0,45.0,0.142
44.0,46.0,0.12
44.0,47.0,0.129
44.0,48.0,0.139
44.0,49.0,0.134
44.0,50.0,0.146
44.0,51.0,0.218
44.0,52.0,0.299
44.0,53.0,0.336
44.0,54.0,0.303
44.0,55.0,0.177
44.0,56.0,0.128
44.0,57.0,0.16
44.0,58.0,0.243
44.0,59.0,0.247
44.0,60.0,0.193
44.0,61.0,0.164
44.0,62.0,0.153
44.0,63.0,0.151
44.0,64.0,0.158
44.0,65.0,0.16
45.0,0.0,0.182
45.0,1.0,0.188
45.0,2.0,0.194
45.0,3.0,0.206
45.0,4.0,0.223
45.0,5.0,0.245
45.0,6.0,0.254
45.0,7.0,0.25
45.0,8.0,0.242
45.0,9.0,0.229
45.0,10.0,0.214
45.0,11.0,0.199
45.0,12.0,0.184
45.0,13.0,0.168
45.0,14.0,0.153
45.0,15.0,0.142
45.0,16.0,0.134
45.0,17.0,0.129
45.0,18.0,0.126
45.0,19.0,0.123
45.0,20.0,0.121
45.0,21.0,0.119
45.0,22.0,0.119
45.0,23.0,0.118
45.0,24.0,0.118
45.0,25.0,0.118
45.0,26.0,0.117
45.0,27.0,0.117
45.0,28.0,0.118
45.0,29.0,0.119
45.0,30.0,0.121
45.0,31.0,0.128
45.0,32.0,0.12
45.0,33.0,0.128
45.0,34.0,0.127
45.0,35.0,0.123
45.0,36.0,0.121
45.0,37.0,0.118
45.0,38.0,0.117
45.0,39.0,0.12
45.0,40.0,0.136
45.0,41.0,0.18
45.0,42.0,0.168
45.0,43.0,0.151
45.0,44.0,0.142
45.0,45.0,0.117
45.0,46.0,0.117
45.0,47.0,0.128
45.0,48.0,0.14
45.0,49.0,0.136
45.0,50.0,0.154
45.0,51.0,0.249
45.0,52.0,0.345
45.0,53.0,0.383
45.0,54.0,0.339
45.0,55.0,0.188
45.0,56.0,0.127
45.0,57.0,0.168
45.0,58.0,0.263
45.0,59.0,0.263
45.0,60.0,0.2
45.0,61.0,0.168
45.0,62.0,0.154
45.0,63.0,0.151
45.0,64.0,0.158
45.0,65.0,0.16
46.0,0.0,0.181
46.0,1.0,0.187
46.0,2.0,0.192
46.0,3.0,0.205
46.0,4.0,0.223
46.0,5.0,0.246
46.0,6.0,0.256
46.0,7.0,0.252
46.0,8.0,0.244
46.0,9.0,0.232
46.0,10.0,0.217
46.0,11.0,0.202
46.0,12.0,0.186
46.0,13.0,0.169
46.0,14.0,0.153
46.0,15.0,0.141
46.0,16.0,0.133
46.0,17.0,0.128
46.0,18.0,0.125
46.0,19.0,0.122
46.0,20.0,0.119
46.0,21.0,0.117
46.0,22.0,0.117
46.0,23.0,0.116
46.0,24.0,0.116
46.0,25.0,0.116
46.0,26.0,0.115
46.0,27.0,0.114
46.0,28.0,0.113
46.0,29.0,0.113
46.0,30.0,0.113
46.0,31.0,0.117
46.0,32.0,0.122
46.0,33.0,0.129
46.0,34.0,0.125
46.0,35.0,0.122
46.0,36.0,0.12
46.0,37.0,0.118
46.0,38.0,0.117
46.0,39.0,0.119
46.0,40.0,0.123
46.0,41.0,0.13
46.0,42.0,0.127
46.0,43.0,0.123
46.0,44.0,0.12
46.0,45.0,0.117
46.0,46.0,0.113
46.0,47.0,0.132
46.0,48.0,0.175
46.0,49.0,0.203
46.0,50.0,0.305
46.0,51.0,0.355
46.0,52.0,0.377
46.0,53.0,0.378
46.0,54.0,0.354
46.0,55.0,0.23
46.0,56.0,0.133
46.0,57.0,0.242
46.0,58.0,0.385
46.0,59.0,0.386
46.0,60.0,0.278
46.0,61.0,0.213
46.0,62.0,0.181
46.0,63.0,0.165
46.0,64.0,0.171
46.0,65.0,0.168
47.0,0.0,0.183
47.0,1.0,0.189
47.0,2.0,0.194
47.0,3.0,0.206
47.0,4.0,0.223
47.0,5.0,0.244
47.0,6.0,0.252
47.0,7.0,0.248
47.0,8.0,0.24
47.0,9.0,0.227
47.0,10.0,0.212
47.0,11.0,0.198
47.0,12.0,0.183
47.0,13.0,0.168
47.0,14.0,0.154
47.0,15.0,0.144
47.0,16.0,0.138
47.0,17.0,0.135
47.0,18.0,0.132
47.0,19.0,0.131
47.0,20.0,0.13
47.0,21.0,0.129
47.0,22.0,0.128
47.0,23.0,0.128
47.0,24.0,0.128
47.0,25.0,0.128
47.0,26.0,0.128
47.0,27.0,0.128
47.0,28.0,0.127
47.0,29.0,0.127
47.0,30.0,0.127
47.0,31.0,0.131
47.0,32.0,0.128
47.0,33.0,0.13
47.0,34.0,0.13
47.0,35.0,0.129
47.0,36.0,0.129
47.0,37.0,0.129
47.0,38.0,0.129
47.0,39.0,0.129
47.0,40.0,0.131
47.0,41.0,0.133
47.0,42.0,0.131
47.0,43.0,0.13
47.0,44.0,0.129
47.0,45.0,0.128
47.0,46.0,0.132
47.0,47.0,0.127
47.0,48.0,0.159
47.0,49.0,0.134
47.0,50.0,0.138
47.0,51.0,0.16
47.0,52.0,0.178
47.0,53.0,0.187
47.0,54.0,0.186
47.0,55.0,0.156
47.0,56.0,0.13
47.0,57.0,0.15
47.0,58.0,0.212
47.0,59.0,0.245
47.0,60.0,0.214
47.0,61.0,0.183
47.0,62.0,0.17
47.0,63.0,0.166
47.0,64.0,0.182
47.0,65.0,0.178
48.0,0.0,0.185
48.0,1.0,0.192
48.0,2.0,0.197
48.0,3.0,0.208
48.0,4.0,0.223
48.0,5.0,0.243
48.0,6.0,0.251
48.0,7.0,0.247
48.0,8.0,0.238
48.0,9.0,0.226
48.0,10.0,0.211
48.0,11.0,0.197
48.0,12.0,0.183
48.0,13.0,0.169
48.0,14.0,0.157
48.0,15.0,0.148
48.0,16.0,0.144
48.0,17.0,0.141
48.0,18.0,0.14
48.0,19.0,0.139
48.0,20.0,0.139
48.0,21.0,0.139
48.0,22.0,0.139
48.0,23.0,0.139
48.0,24.0,0.139
48.0,25.0,0.139
48.0,26.0,0.14
48.0,27.0,0.14
48.0,28.0,0.14
48.0,29.0,0.141
48.0,30.0,0.143
48.0,31.0,0.159
48.0,32.0,0.141
48.0,33.0,0.139
48.0,34.0,0.139
48.0,35.0,0.139
48.0,36.0,0.139
48.0,37.0,0.139
48.0,38.0,0.139
48.0,39.0,0.139
48.0,40.0,0.139
48.0,41.0,0.139
48.0,42.0,0.139
48.0,43.0,0.139
48.0,44.0,0.139
48.0,45.0,0.14
48.0,46.0,0.175
48.0,47.0,0.159
48.0,48.0,0.139
48.0,49.0,0.145
48.0,50.0,0.139
48.0,51.0,0.157
48.0,52.0,0.176
48.0,53.0,0.187
48.0,54.0,0.186
48.0,55.0,0.153
48.0,56.0,0.139
48.0,57.0,0.146
48.0,58.0,0.211
48.0,59.0,0.244
48.0,60.0,0.199
48.0,61.0,0.167
48.0,62.0,0.155
48.0,63.0,0.152
48.0,64.0,0.161
48.0,65.0,0.162
49.0,0.0,0.184
49.0,1.0,0.191
49.0,2.0,0.196
49.0,3.0,0.207
49.0,4.0,0.223
49.0,5.0,0.244
49.0,6.0,0.252
49.0,7.0,0.248
49.0,8.0,0.239
49.0,9.0,0.227
49.0,10.0,0.212
49.0,11.0,0.197
49.0,12.0,0.183
49.0,13.0,0.168
49.0,14.0,0.155
49.0,15.0,0.145
49.0,16.0,0.14
49.0,17.0,0.137
49.0,18.0,0.135
49.0,19.0,0.134
49.0,20.0,0.134
49.0,21.0,0.133
49.0,22.0,0.134
49.0,23.0,0.134
49.0,24.0,0.134
49.0,25.0,0.134
49.0,26.0,0.135
49.0,27.0,0.135
49.0,28.0,0.136
49.0,29.0,0.137
49.0,30.0,0.139
49.0,31.0,0.161
49.0,32.0,0.136
49.0,33.0,0.134
49.0,34.0,0.134
49.0,35.0,0.134
49.0,36.0,0.134
49.0,37.0,0.134
49.0,38.0,0.134
49.0,39.0,0.134
49.0,40.0,0.133
49.0,41.0,0.134
49.0,42.0,0.133
49.0,43.0,0.134
49.0,44.0,0.134
49.0,45.0,0.136
49.0,46.0,0.203
49.0,47.0,0.134
49.0,48.0,0.145
49.0,49.0,0.133
49.0,50.0,0.14
49.0,51.0,0.184
49.0,52.0,0.217
49.0,53.0,0.232
49.0,54.0,0.227
49.0,55.0,0.163
49.0,56.0,0.133
49.0,57.0,0.155
49.0,58.0,0.275
49.0,59.0,0.308
49.0,60.0,0.225
49.0,61.0,0.177
49.0,62.0,0.158
49.0,63.0,0.153
49.0,64.0,0.162
49.0,65.0,0.161
50.0,0.0,0.185
50.0,1.0,0.192
50.0,2.0,0.198
50.0,3.0,0.208
50.0,4.0,0.223
50.0,5.0,0.243
50.0,6.0,0.251
50.0,7.0,0.247
50.0,8.0,0.239
50.0,9.0,0.226
50.0,10.0,0.211
50.0,11.0,0.197
50.0,12.0,0.183
50.0,13.0,0.168
50.0,14.0,0.156
50.0,15.0,0.147
50.0,16.0,0.142
50.0,17.0,0.139
50.0,18.0,0.138
50.0,19.0,0.137
50.0,20.0,0.138
50.0,21.0,0.138
50.0,22.0,0.139
50.0,23.0,0.14
50.0,24.0,0.14
50.0,25.0,0.141
50.0,26.0,0.143
50.0,27.0,0.145
50.0,28.0,0.147
50.0,29.0,0.149
50.0,30.0,0.157
50.0,31.0,0.197
50.0,32.0,0.151
50.0,33.0,0.143
50.0,34.0,0.143
50.0,35.0,0.144
50.0,36.0,0.144
50.0,37.0,0.145
50.0,38.0,0.147
50.0,39.0,0.144
50.0,40.0,0.141
50.0,41.0,0.139
50.0,42.0,0.14
50.0,43.0,0.143
50.0,44.0,0.146
50.0,45.0,0.154
50.0,46.0,0.305
50.0,47.0,0.138
50.0,48.0,0.139
50.0,49.0,0.14
50.0,50.0,0.137
50.0,51.0,0.299
50.0,52.0,0.33
50.0,53.0,0.331
50.0,54.0,0.297
50.0,55.0,0.166
50.0,56.0,0.139
50.0,57.0,0.154
50.0,58.0,0.313
50.0,59.0,0.317
50.0,60.0,0.211
50.0,61.0,0.167
50.0,62.0,0.153
50.0,63.0,0.151
50.0,64.0,0.158
50.0,65.0,0.16
51.0,0.0,0.191
51.0,1.0,0.199
51.0,2.0,0.204
51.0,3.0,0.213
51.0,4.0,0.226
51.0,5.0,0.243
51.0,6.0,0.25
51.0,7.0,0.245
51.0,8.0,0.237
51.0,9.0,0.225
51.0,10.0,0.211
51.0,11.0,0.198
51.0,12.0,0.185
51.0,13.0,0.172
51.0,14.0,0.162
51.0,15.0,0.156
51.0,16.0,0.154
51.0,17.0,0.153
51.0,18.0,0.154
51.0,19.0,0.156
51.0,20.0,0.158
51.0,21.0,0.162
51.0,22.0,0.165
51.0,23.0,0.168
51.0,24.0,0.17
51.0,25.0,0.173
51.0,26.0,0.179
51.0,27.0,0.184
51.0,28.0,0.191
51.0,29.0,0.198
51.0,30.0,0.215
51.0,31.0,0.276
51.0,32.0,0.216
51.0,33.0,0.201
51.0,34.0,0.201
51.0,35.0,0.203
51.0,36.0,0.203
51.0,37.0,0.206
51.0,38.0,0.209
51.0,39.0,0.203
51.0,40.0,0.194
51.0,41.0,0.186
51.0,42.0,0.197
51.0,43.0,0.21
51.0,44.0,0.218
51.0,45.0,0.249
51.0,46.0,0.355
51.0,47.0,0.16
51.0,48.0,0.157
51.0,49.0,0.184
51.0,50.0,0.299
51.0,51.0,0.153
51.0,52.0,0.363
51.0,53.0,0.332
51.0,54.0,0.252
51.0,55.0,0.154
51.0,56.0,0.176
51.0,57.0,0.157
51.0,58.0,0.224
51.0,59.0,0.239
51.0,60.0,0.178
51.0,61.0,0.159
51.0,62.0,0.155
51.0,63.0,0.156
51.0,64.0,0.162
51.0,65.0,0.164
52.0,0.0,0.196
52.0,1.0,0.204
52.0,2.0,0.209
52.0,3.0,0.217
52.0,4.0,0.229
52.0,5.0,0.244
52.0,6.0,0.25
52.0,7.0,0.245
52.0,8.0,0.237
52.0,9.0,0.225
52.0,10.0,0.212
52.0,11.0,0.2
52.0,12.0,0.188
52.0,13.0,0.178
52.0,14.0,0.17
52.0,15.0,0.166
52.0,16.0,0.165
52.0,17.0,0.166
52.0,18.0,0.169
52.0,19.0,0.172
52.0,20.0,0.177
52.0,21.0,0.182
52.0,22.0,0.186
52.0,23.0,0.191
52.0,24.0,0.196
52.0,25.0,0.201
52.0,26.0,0.209
52.0,27.0,0.218
52.0,28.0,0.228
52.0,29.0,0.238
52.0,30.0,0.262
52.0,31.0,0.323
52.0,32.0,0.267
52.0,33.0,0.256
52.0,34.0,0.258
52.0,35.0,0.262
52.0,36.0,0.263
52.0,37.0,0.268
52.0,38.0,0.272
52.0,39.0,0.265
52.0,40.0,0.255
52.0,41.0,0.247
52.0,42.0,0.267
52.0,43.0,0.289
52.0,44.0,0.299
52.0,45.0,0.345
52.0,46.0,0.377
52.0,47.0,0.178
52.0,48.0,0.176
52.0,49.0,0.217
52.0,50.0,0.33
52.0,51.0,0.363
52.0,52.0,0.165
52.0,53.0,0.269
52.0,54.0,0.187
52.0,55.0,0.178
52.0,56.0,0.214
52.0,57.0,0.197
52.0,58.0,0.185
52.0,59.0,0.203
52.0,60.0,0.172
52.0,61.0,0.165
52.0,62.0,0.165
52.0,63.0,0.165
52.0,64.0,0.168
